loc_i,loc_j,coupling force
7320201,7120201,0.0004875041
2120202,7120201,0.0005952735
12420101,7120201,0.0002388301
4220301,7120201,2.96239e-05
8320201,7120201,0.0001473724
3320102,7120201,0.0009968544
12420201,7120201,0.0004301837
10320204,7120201,0.0014490208
3320204,7120201,0.0003855546
7320101,7120201,0.0029246712
12120203,7120201,0.0009030611
9120202,7120201,0.0560174733
3120102,7120201,8.50738e-05
12320301,7120201,0.0004211799
8320302,7120201,0.0007717424
8120103,7120201,0.0019309679
4220102,7120201,0.0005748995
2120104,7120201,0.0008622254
12420102,7120201,2.03654e-05
8320104,7120201,0.0004418206
3220201,7120201,0.000149824
2120102,7120201,0.0001734204
14320102,7120201,0.0003552453
5220202,7120201,0.004784689
7320102,7120201,0.0011261352
14220303,7120201,0.0019017806
8220201,7120201,0.000872928
3320201,7120201,0.0006733359
2120103,7120201,7.2722e-05
9320101,7120201,0.0009590282
3220105,7120201,0.0001182005
12420104,7120201,0.000255102
8120303,7120201,0.0003740765
8120304,7120201,0.0002868864
12320302,7120201,0.000966641
11120103,7120201,5.93112e-05
14120301,7120201,1.92337e-05
8120305,7120201,7.90957e-05
14220104,7120201,0.0002116786
3320302,7120201,0.0016793806
3120203,7120201,0.0007096872
8220104,7120201,3.47965e-05
12120102,7120201,0.0002664251
3220103,7120201,0.0001658375
7320304,7120201,2.55174e-05
10120102,7120201,0.0018215241
8320102,7120201,0.0002152235
8320202,7120201,0.0004669921
3120103,7120201,0.0001026589
3220106,7120201,0.0009466828
4320102,7120201,0.0005523797
1130111,7120201,0.005353504
7220102,7120201,0.000941636
14320302,7120201,0.0002619824
10320303,7120201,0.0016314268
10120101,7120201,0.0008344217
8120107,7120201,0.0007281427
3220102,7120201,0.0001722238
8220402,7120201,0.0009601344
10120201,7120201,0.000106383
3120101,7120201,0.0004326337
6320202,7120201,0.0010227459
8320204,7120201,3.62483e-05
9120401,7120201,0.0036757175
3320105,7120201,0.0005441119
14320301,7120201,0.0005736173
7320301,7120201,0.000753712
14320101,7120201,4.04264e-05
14120201,7120201,4.26356e-05
5420102,7120201,0.0007483396
