loc_i,loc_j,coupling force
1130112,6220102,8.37692e-05
7220303,6220102,0.0003921717
7230122,6220102,0.0001192891
9120102,6220102,0.0001239151
1130121,6220102,0.0001938396
14120103,6220102,0.0005238271
1430112,6220102,8.39287e-05
1230121,6220102,0.0001974497
4120201,6220102,9.00318e-05
10220304,6220102,8.65653e-05
7320401,6220102,0.0001307431
1320103,6220102,0.0003091955
1230134,6220102,0.0001795973
1230131,6220102,0.0001199367
1130115,6220102,0.0001043661
8220102,6220102,0.0004041983
6320204,6220102,0.0007344288
9320201,6220102,0.0001497122
11220101,6220102,5.84155e-05
8120105,6220102,0.0009758371
3120302,6220102,5.96722e-05
7220203,6220102,0.0001981716
8120305,6220102,8.3748e-06
14120102,6220102,0.0006868238
6320102,6220102,0.0011216975
7220302,6220102,0.0002193588
8220203,6220102,0.0001030567
1230122,6220102,0.0002126372
12220101,6220102,0.0008214965
9220304,6220102,0.0004114895
7120203,6220102,9.97666e-05
5220302,6220102,4.47944e-05
1320101,6220102,0.0001898778
13120101,6220102,9.33206e-05
14320105,6220102,0.0006138397
4220101,6220102,1.99179e-05
1130123,6220102,0.0002013079
1130114,6220102,0.0002004569
1130144,6220102,0.0002920962
10320101,6220102,0.0002983499
12420101,6220102,0.0004159195
4220402,6220102,5.31066e-05
1230123,6220102,0.0001219166
7220202,6220102,0.0002521715
9120401,6220102,0.0001629895
1230125,6220102,0.000182031
9220202,6220102,0.0001506663
12420201,6220102,7.60817e-05
1230135,6220102,0.0002246885
5420104,6220102,0.0003113316
1130132,6220102,9.28323e-05
6220205,6220102,0.0127312201
7230121,6220102,0.0001893313
3220204,6220102,0.0005969274
7320101,6220102,5.59116e-05
1230132,6220102,0.0002117261
7120201,6220102,0.000250261
12120203,6220102,0.0028133539
9120202,6220102,3.79511e-05
4220302,6220102,2.56858e-05
8320201,6220102,0.000180249
4220401,6220102,5.886e-06
3120103,6220102,0.0001935432
2320103,6220102,0.0006548934
6220301,6220102,0.0032241328
3120204,6220102,7.94296e-05
1320102,6220102,0.0002528127
11320102,6220102,0.0001163719
9220302,6220102,0.0022343378
7120202,6220102,0.0002228989
10120204,6220102,0.0005661529
8320104,6220102,1.20124e-05
4120202,6220102,8.93435e-05
3220201,6220102,0.0010257969
6120302,6220102,5.74636e-05
2120401,6220102,0.0011234073
7320102,6220102,0.000227887
14220303,6220102,0.0024026438
6320103,6220102,0.0008568063
1230112,6220102,0.0002493602
7320402,6220102,3.32513e-05
1330112,6220102,0.0001085966
12320301,6220102,0.0005324501
6120202,6220102,0.0032674386
1130126,6220102,0.0001599105
9220105,6220102,0.0028848549
9320101,6220102,0.000222558
14120203,6220102,0.0002750765
8120102,6220102,7.11155e-05
12220203,6220102,0.0034738629
8220402,6220102,0.0045381262
11220102,6220102,3.47951e-05
12420104,6220102,0.000420072
6320201,6220102,0.0004924827
5220101,6220102,0.0002023995
7220201,6220102,0.0003018106
7220301,6220102,0.00025063
14320102,6220102,0.0002955588
3220103,6220102,0.0007434221
9120103,6220102,0.0001586718
9120303,6220102,0.0002059426
1230113,6220102,0.0001905327
11220202,6220102,0.0002008124
9120301,6220102,1.67217e-05
9320203,6220102,4.102e-06
8120304,6220102,3.7331e-06
6320202,6220102,0.0003259925
6320101,6220102,0.0002890366
13220101,6220102,0.0002372738
12320303,6220102,0.0007205422
7120102,6220102,4.68512e-05
12320302,6220102,0.000227125
11120103,6220102,2.06661e-05
11120203,6220102,7.01888e-05
3220202,6220102,0.0040534521
6220206,6220102,0.0340774853
7220101,6220102,6.5134e-05
4320101,6220102,9.42224e-05
6220203,6220102,0.0177817066
10220102,6220102,6.5573e-06
11120102,6220102,2.14225e-05
1130131,6220102,0.0001404859
1130122,6220102,0.0001774793
